"","xn","yn"
"1300",-4.98779169880879,2.35105355219442
"1301",-5.24182299647594,2.07440291923869
"1302",-5.19982654449356,2.28245833000822
"1303",-5.18767953500342,2.31935472803236
"1304",-5.42776536684089,2.36275678362905
"1305",-5.03311634496284,1.90671023415398
"1306",-4.85712454576642,2.51407733313891
"1307",-5.35660390043766,1.86541684064581
"1308",-5.17729540127569,2.10019524072243
"1309",-4.92272835785996,1.82665648621725
"1310",-5.24258661533406,2.51503888403323
"1311",-5.30869697487727,2.4988107362944
"1312",-4.769261966703,2.43564334571515
"1313",-5.43367729757223,2.3190516417923
"1314",-4.76658315562554,1.78129405555193
"1315",-5.31233702723039,2.07545091216677
"1316",-4.98116633566236,2.34658556251698
"1317",-5.17042848638768,2.4943059175353
"1318",-5.17882533078147,1.9010319735298
"1319",-4.76533718544744,2.04572423746313
"1320",-5.00037548676889,2.18438402829867
"1321",-5.02396562406613,2.43590510812786
"1322",-5.46423996776791,2.36640763692166
"1323",-5.01889567038828,1.77259892871921
"1324",-5.32171193334403,2.30575326728225
"1325",-4.85678952809305,1.99133071345565
"1326",-5.37511176135193,1.9139562796398
"1327",-5.21671645449357,2.3855679737286
"1328",-5.43872477238409,2.12992695785689
"1329",-5.0505339350342,2.05450886330928
"1330",-5.40931185635509,1.99287163741145
"1331",-5.20840005375766,2.27075991779731
"1332",-5.28480767308494,1.69175478167311
"1333",-4.88777354902036,1.8255971331348
"1334",-5.13535878054843,2.04484478340855
"1335",-5.425280489443,1.92067754114407
"1336",-5.11160278168784,2.1413899254264
"1337",-4.85584575149733,2.39318996196766
"1338",-4.81032960631903,1.7271343006499
"1339",-5.04568140051945,1.79003468974276
"1340",-4.78405028098858,1.90173556623792
"1341",-4.8050022201739,2.00630648290319
"1342",-5.03503058431178,2.16071214652804
"1343",-4.81613744650854,1.81982450216933
"1344",-5.03059420163479,2.18187684372902
"1345",-5.08499107541856,2.01180591523003
"1346",-5.33402998491606,2.17111960441188
"1347",-5.30189103154302,1.81954385408353
"1348",-4.94158268281821,1.93266650441074
"1349",-5.30063186436083,2.3654137108748
"1350",-4.99352685413318,2.17730602463923
"1351",-5.26200246306154,2.26035188959951
"1352",-5.14799904850568,2.298653678927
"1353",-5.3020908544778,2.26785428326477
"1354",-5.04246343897614,1.57113425895822
"1355",-5.3640266137823,2.00962663719274
"1356",-4.95289489837717,2.11821973370147
"1357",-4.75287339597209,2.25864572719811
"1358",-4.98957327380523,1.71385125064485
"1359",-5.24921358170607,1.83990304003524
"1360",-4.69448495230646,2.01410663019713
"1361",-4.89588814336791,2.0551292827788
"1362",-4.97949442175261,2.18419927618177
"1363",-4.71522707084102,1.64490374217744
"1364",-5.040041258768,2.02141674789338
"1365",-4.65590995985047,2.07119181147717
"1366",-4.74504682402828,1.61012297709233
"1367",-4.72928642151416,2.29444048037025
"1368",-5.1420520444317,1.81985003610545
"1369",-4.93229249953915,2.06581382828248
"1370",-5.19230352016689,1.55728490685394
"1371",-4.64782555549756,1.99239211267828
"1372",-5.05151928428509,2.07300781872758
"1373",-5.08225724028732,1.53761226750203
"1374",-4.68517216154226,1.6535639276329
"1375",-5.30081118954354,1.70398809253322
"1376",-5.01029530302258,2.07285925379337
"1377",-4.7742683936623,1.49095184622717
"1378",-4.82793402439331,1.99903005577866
"1379",-5.03165904730795,1.63759330996129
"1380",-5.40024203811776,1.66409365021583
"1381",-5.25796916571045,2.15671915070723
"1382",-5.21092458340458,1.76128160368322
"1383",-4.99891948596658,1.77834375295717
"1384",-4.67826505056678,2.10685280110022
"1385",-5.1621532216486,1.95823150290694
"1386",-5.11307787361579,1.47698676525187
"1387",-4.79185712590246,1.68444917362207
"1388",-5.03368650451969,1.82267603561078
"1389",-4.94136466742315,1.5723469267278
"1390",-4.7601117293696,2.09549073332047
"1391",-4.9117968151131,1.67127468597163
"1392",-4.97839803888703,1.64316807694837
"1393",-5.14013301518878,1.40292311517516
"1394",-5.32779350472902,2.0041759396932
"1395",-4.84699301829521,1.73948938985981
"1396",-5.00622467919729,1.70857714784031
"1397",-5.20271963870739,1.50735974915225
"1398",-4.6938779542148,1.62199026159814
"1399",-5.00991425832115,1.74290785388189
"1400",-4.60335899834882,2.01968956749997
"1401",-4.7544147965678,1.41897103437566
"1402",-5.15487351348408,1.74280788158345
"1403",-5.35297479681611,1.77872495845261
"1404",-4.83684696532502,2.01281148354364
"1405",-5.0757864922149,1.63210142300631
"1406",-4.96767140867361,1.9209806522327
"1407",-5.22265424456988,1.41651249135573
"1408",-4.93647703215387,1.87017811296941
"1409",-5.04255200865258,1.76929625707884
"1410",-5.30715648687587,1.72710772798571
"1411",-5.31926121213073,1.76913855955517
"1412",-5.07503031143812,1.51876828735193
"1413",-4.80739045130469,1.77673085555475
"1414",-5.2923605006344,2.04909673605472
"1415",-4.70690704591056,1.82681019140913
"1416",-5.09236214440048,1.45248963745814
"1417",-4.97249605743855,1.74788235929206
"1418",-5.06636144508431,1.57008779197915
"1419",-4.53740872422927,1.71471325625951
"1420",-5.15821421315317,1.96211677473249
"1421",-4.84779198126712,1.91101058397994
"1422",-5.01525564690529,1.33883699881121
"1423",-4.61770340611936,2.04859881010743
"1424",-4.75692157079081,1.89010106556451
"1425",-4.65562146112254,1.24844236105969
"1426",-4.84383970087407,1.62290529076401
"1427",-4.67156883553886,1.9312869382307
"1428",-4.73235756792576,1.62432735301182
"1429",-4.53260882212263,1.30846056198527
"1430",-4.85926271604673,1.50701347614143
"1431",-4.50367391317578,1.59208330807314
"1432",-5.06241893412009,1.50715064902752
"1433",-4.67543306689721,1.37267105569706
"1434",-4.60844803492758,1.76016748344861
"1435",-4.77275312538564,1.60471834863067
"1436",-5.27593431194074,1.43734862708758
"1437",-4.50380096659214,1.60783378155869
"1438",-5.20638845986198,1.70079517606362
"1439",-4.94015565723931,1.63368681633488
"1440",-4.53947922226495,1.88200322790833
"1441",-4.91503006833679,1.42817367261597
"1442",-4.97123149490317,1.3908611635789
"1443",-4.99483516939281,1.26630370945043
"1444",-5.15736481483261,1.67017808631661
"1445",-4.66571625558074,1.36143526035365
"1446",-5.0272384174685,1.93487718625204
"1447",-4.97090710318261,1.82069318887844
"1448",-4.55449995930836,1.63938749006259
"1449",-5.16856933098106,1.22590378418991
"1450",-4.5719399690146,1.62706720168038
"1451",-5.18219262309712,1.70879306758117
"1452",-4.79070369530831,1.60849286354208
"1453",-4.66783649175495,1.55163695621309
"1454",-4.92472978115835,1.62239206158139
"1455",-4.81064527062894,1.6501678928926
"1456",-4.87590925261472,1.82333182526645
"1457",-4.8585259023637,1.73633390495784
"1458",-4.47744739906619,1.82400521790022
"1459",-5.13398648310655,1.87735774160745
"1460",-4.6245471573309,1.70101775497635
"1461",-4.67652860094736,1.18502619203733
"1462",-4.90260695914928,1.63430857866796
"1463",-5.04144962956923,1.55194541268014
"1464",-5.19175582247982,1.61271644144338
"1465",-4.8330587004708,1.7504631185791
"1466",-5.0064319580598,1.83245760981946
"1467",-4.77824415394409,1.40357459272673
"1468",-4.62652949169219,1.26145065888488
"1469",-4.88130229388685,1.8237206412796
"1470",-4.55255958331173,1.6638677011064
"1471",-4.68126562800338,1.19886298871769
"1472",-4.42584004325522,1.3709169425272
"1473",-4.85419312319458,1.7704213209299
"1474",-5.0563715670611,1.30597499613753
"1475",-4.65736193036489,1.40429930086811
"1476",-4.68051289444684,1.06677463038859
"1477",-4.67193045628555,1.32515280768758
"1478",-4.50225817711683,1.61204934661371
"1479",-4.93395826768652,1.08133547788276
"1480",-4.94766683284233,1.0046542451108
"1481",-5.05185089687103,1.74112743261292
"1482",-5.1232235595723,1.13754397438147
"1483",-4.55866340756783,1.56682337692841
"1484",-5.16155906000843,1.63841125529822
"1485",-4.65006942648862,1.72367757516898
"1486",-4.92810960095188,1.25520498531471
"1487",-4.71323329481447,1.48635914910429
"1488",-4.63159466141983,1.49180799781503
"1489",-4.56598230481719,0.995629853204974
"1490",-4.77777701063599,1.12047555459045
"1491",-4.95403373662593,1.53786346011449
"1492",-4.58175176104596,1.26057079705334
"1493",-4.605188079446,1.61433037650088
"1494",-4.36742213429043,1.67651435055452
"1495",-5.03735488452212,1.09744178000851
"1496",-4.46336923892932,1.46413003070447
"1497",-4.47071700341989,1.65926263338822
"1498",-4.37007982089948,1.31448666537154
"1499",-4.34320858527657,1.0064875619014
"1500",-4.8500057620259,1.09872463302101
"1501",-4.41153191266938,1.69043108352251
"1502",-4.73666871130398,0.923030183990994
"1503",-4.55195545286091,1.05326678849801
"1504",-4.91585869414733,0.979033213951765
"1505",-4.8633541959204,1.24116380221346
"1506",-4.70138600728631,1.62864867583897
"1507",-4.86782392696798,1.13662231150333
"1508",-4.48842376026154,1.41084577300357
"1509",-4.76924947954265,1.26788382713116
"1510",-4.85753340866028,1.51940617644215
"1511",-4.80669325127589,1.5862214544533
"1512",-4.43945859714736,1.55223111558585
"1513",-4.85768055286565,0.897775061087481
"1514",-4.46978111705958,1.4813265029553
"1515",-4.73062052005155,1.02856470755278
"1516",-4.37417846344015,1.15617258459145
"1517",-4.81014097634616,0.866351264594198
"1518",-4.89872914928887,0.918944360117985
"1519",-4.57748101895324,0.852302818085471
"1520",-4.64774395874797,0.89387870606186
"1521",-5.05078451133077,1.52291253642865
"1522",-4.92824447176453,1.54723394021118
"1523",-4.79601754336416,1.29586279518737
"1524",-4.31572386098012,1.34138880267512
"1525",-5.01445083309489,1.32648903110152
"1526",-4.47186706763768,1.21893136457852
"1527",-5.02057386560373,1.30172282984382
"1528",-4.68369490704574,1.5699514972428
"1529",-4.48997291065973,1.44574877337737
"1530",-4.34934678090373,1.4309245917419
"1531",-4.45344888880413,1.50990754109431
"1532",-4.73134702655051,1.02789304253594
"1533",-4.81329615569985,0.932910751553995
"1534",-4.86497118490619,1.50276120457243
"1535",-4.73285946624568,1.35554835195681
"1536",-4.25293876732474,1.4021022651697
"1537",-4.38998284889339,1.34250636248103
"1538",-4.26752903999309,1.39417074310331
"1539",-4.31793795380139,0.897857709021248
"1540",-4.37215923526844,1.44934704955096
"1541",-4.84815113114585,0.817848482913941
"1542",-4.56778223824153,1.0897613570793
"1543",-4.73438843092184,1.34276276668524
"1544",-4.23543059422422,0.870005369328968
"1545",-4.93298820418353,0.950993745320069
"1546",-4.29180843677698,1.30714290631502
"1547",-4.33265590369814,1.3360215105652
"1548",-4.30795641046026,1.04637184850327
"1549",-4.79271015956861,1.44877802276931
"1550",-4.63743351541164,1.05056808755409
"1551",-4.64955659225323,1.28828848595512
"1552",-4.95330795292166,0.686884333709322
"1553",-4.81370666539548,1.46437424519663
"1554",-4.35821813820101,1.20389755267918
"1555",-4.40974654653213,0.94397907184704
"1556",-5.00209701769268,0.696379141531253
"1557",-4.72368523106827,1.15497632007167
"1558",-4.33825478695995,1.27244601509525
"1559",-4.72856652905589,1.4252381807991
"1560",-4.39670745425728,1.41223963996502
"1561",-4.5346419263005,1.16282477734483
"1562",-4.65973719497163,1.16474322730619
"1563",-4.86790435618143,1.06096644278959
"1564",-4.88381452385585,0.737177010616965
"1565",-4.57613820539316,1.31720802016435
"1566",-4.6167215592892,0.69606415018881
"1567",-4.85423689084535,0.911439752303972
"1568",-4.49133013431784,1.10533555261274
"1569",-4.26476977407963,1.1915343831919
"1570",-4.77859023403168,0.671612508293353
"1571",-4.44108735799882,0.96092854977879
"1572",-4.95791468740622,1.29096892430364
"1573",-4.78627680766809,0.988883728286009
"1574",-4.787914265724,0.910116804107774
"1575",-4.90916635857756,0.962425314302263
"1576",-4.27115184530335,0.968411113713978
"1577",-4.42217862984237,0.866133519147019
"1578",-4.45809820050647,1.10059855641149
"1579",-4.50465491974577,1.31527365482795
"1580",-4.92565250067406,0.93111984258685
"1581",-4.16344735363322,0.719599897728421
"1582",-4.17120221721138,1.33335837798195
"1583",-4.67653312427556,0.8425003931199
"1584",-4.76363306953218,0.932342099959568
"1585",-4.36994083780587,1.04820363109602
"1586",-4.33956492803852,0.967517723689207
"1587",-4.2072926455904,0.772598288456528
"1588",-4.89666772485497,0.755252737971262
"1589",-4.89202071316614,0.869857707404883
"1590",-4.12585552714051,0.831704134172584
"1591",-4.52143407532868,0.712577484488724
"1592",-4.47133531656115,1.09798671607138
"1593",-4.30200794370402,1.15514469612407
"1594",-4.78959058961573,1.01252815149377
"1595",-4.69594689026477,0.606198592088688
"1596",-4.6973651025626,1.28315013315702
"1597",-4.51553454530739,0.845669512877165
"1598",-4.26949236548606,0.678566456255696
"1599",-4.71280314468209,0.523178034298151
"1600",-4.75816153819195,0.56795669571823
"1601",-4.21141518275146,1.18585776223944
"1602",-4.29676196555836,0.645939775272119
"1603",-4.50353449543389,1.14058633783729
"1604",-4.12829996499602,0.815116724388679
"1605",-4.58185862965323,1.19782339325661
"1606",-4.67143061604158,0.735860927675295
"1607",-4.11166748973659,0.589602980008488
"1608",-4.66633016534267,1.08788270671652
"1609",-4.47422423058837,0.568923240111816
"1610",-4.25163824680181,0.760772714423443
"1611",-4.67469840831157,0.535451285593145
"1612",-4.6955289715295,0.480885778760978
"1613",-4.81717036431552,1.07896133618173
"1614",-4.56403884593405,0.761825408974787
"1615",-4.81758168872262,1.191201065311
"1616",-4.53778385677752,1.12549450395957
"1617",-4.67438842927217,0.4815163915022
"1618",-4.41634175069093,0.61478128671313
"1619",-4.65483850897262,1.17678190465635
"1620",-4.83925134452603,0.550677067870424
"1621",-4.36809829027637,0.884582145467523
"1622",-4.57899587327782,0.534041532812146
"1623",-4.40815880651286,0.3916676692893
"1624",-4.16031543758021,0.996120053170561
"1625",-4.47879701253635,0.930972290868535
"1626",-4.19445558039173,0.847852053344114
"1627",-4.05520254948532,0.50569353964839
"1628",-4.04692650003324,0.489000669397495
"1629",-4.14206007184271,1.06098709438865
"1630",-4.02665172621073,0.618765744239004
"1631",-4.31241517951308,0.532824828765916
"1632",-4.40570370405076,0.988756419475051
"1633",-4.37074342760338,0.648752067710024
"1634",-4.33890447028673,0.364498241423616
"1635",-4.69594740166762,0.407410008428604
"1636",-4.38433714168905,0.539740348425461
"1637",-4.04422709486001,0.640449661835033
"1638",-4.09868272370178,0.871127140483644
"1639",-4.77409529189365,0.882762470294999
"1640",-4.25474352415291,0.423967057475747
"1641",-4.7610404722152,0.327917540739126
"1642",-4.45982033234787,0.636946122248438
"1643",-4.65187707549284,0.975465460780176
"1644",-4.39791314850667,0.774828118756245
"1645",-4.38092628754786,0.687211527015516
"1646",-4.39407974022066,0.97593376597502
"1647",-4.76389620237008,0.27986769969276
"1648",-4.05506192134459,0.647506595165046
"1649",-4.40668506959192,0.662104965494377
"1650",-4.09595084504935,0.493512043966735
"1651",-4.43305769801084,0.94587281557998
"1652",-4.2930643161617,0.875557883767575
"1653",-4.5743831272029,0.785672597017079
"1654",-4.02082199255341,0.836586547067283
"1655",-4.54939287227559,0.433595769910442
"1656",-4.31029250009454,1.00001575106205
"1657",-4.56652921313397,0.911252957080101
"1658",-4.68127478948427,0.774048337772228
"1659",-4.19706721547769,0.564333770725847
"1660",-4.13364263453498,0.83216887431249
"1661",-4.21096598064473,0.584645109409737
"1662",-4.62387173800278,0.537270739516168
"1663",-4.10767698040895,0.407472240080833
"1664",-4.65837876799247,0.520542648523002
"1665",-4.04927366710128,0.676086579975534
"1666",-4.36411483052771,0.931734955155991
"1667",-4.39957279184556,0.645177993206454
"1668",-4.07713743077493,0.629857746028464
"1669",-4.37110661507754,0.245360520772857
"1670",-4.60989406895548,0.593497961245023
"1671",-4.68475491022463,0.414065832281001
"1672",-3.92380170466186,0.484879127814564
"1673",-4.42305579087168,0.690643243208488
"1674",-3.9945734290913,0.889940563270702
"1675",-4.67222548217286,0.389206434713003
"1676",-4.67252208212821,0.412718830444876
"1677",-4.20285571501408,0.943513486916603
"1678",-4.04396941786804,0.555573051107348
"1679",-4.68116876454244,0.420182803332505
"1680",-4.18042585492557,0.558510501986699
"1681",-4.38195574658859,0.510518697608595
"1682",-4.1874736306781,0.553373048323383
"1683",-4.29023710155586,0.554799525010197
"1684",-4.31752280414595,0.867969612309234
"1685",-4.22901478953264,0.876595950719043
"1686",-4.51315856459085,0.397742777554068
"1687",-4.25245619890378,0.423967236511445
"1688",-4.04330293196575,0.220559170949266
"1689",-4.0799605643501,0.697669756737524
"1690",-4.40847099512196,0.56991127230488
"1691",-4.26507322961245,0.287156954861825
"1692",-3.99460519590597,0.325158070188951
"1693",-4.50576464841468,0.534034849318576
"1694",-4.61592394040995,0.525915223374596
"1695",-4.50633806610004,0.522257159411756
"1696",-4.35552395255938,0.304360323822723
"1697",-4.05585318937909,0.0940009562572871
"1698",-3.99824101028933,0.636504811186365
"1699",-4.39519357924516,0.66070525524068
"1700",-4.39411423991837,0.383112145520187
"1701",-4.24606103389209,0.645529011394371
"1702",-4.21432063584172,0.753747499173519
"1703",-4.51463707149533,0.332407014793173
"1704",-4.32461843140248,0.552771835344431
"1705",-4.04426104699538,0.409488824157603
"1706",-4.46035131983161,0.466962981690681
"1707",-3.84765702808082,0.100143423332514
"1708",-4.46766363150081,0.643770224983429
"1709",-4.53175893322819,0.228516289687047
"1710",-3.82093242698392,0.292668742095533
"1711",-4.00897027843962,0.100739803405586
"1712",-3.89777320159385,0.526017985340793
"1713",-4.03939067544425,0.584912409405787
"1714",-4.28187397224772,0.472128060337111
"1715",-4.32521984515308,0.395401602261572
"1716",-3.96836634644353,0.209032757837144
"1717",-4.46244294383274,0.366356244747084
"1718",-4.16396980834133,0.201936582707828
"1719",-4.08757437086086,0.318295957205447
"1720",-4.30229895261824,0.328939460542776
"1721",-4.37335950158498,0.219165679208327
"1722",-3.97857789231466,0.0828345661129435
"1723",-4.13142894492542,0.193085017108458
"1724",-4.03949302608568,0.511402232789547
"1725",-4.26270712799979,0.136558739347548
"1726",-3.91902188899179,0.30376593824502
"1727",-4.4074690337842,0.0694157373659929
"1728",-3.92383212062173,0.616695807556432
"1729",-3.9371141402459,0.457454999575721
"1730",-4.31212809070356,0.412258693416819
"1731",-4.24193886181232,0.627027859578415
"1732",-3.99226531425848,0.687448454931007
"1733",-3.8856874461422,0.344158704981139
"1734",-3.74431513640895,0.246300786403226
"1735",-4.35476055389678,0.472546039856446
"1736",-4.25564228235024,0.4787333302094
"1737",-4.03343283860364,0.0699081217358952
"1738",-3.90770500159064,0.596971344798188
"1739",-4.51054006551473,0.227732917740899
"1740",-3.91344203649698,0.634035678835375
"1741",-3.99117260078527,0.493418699340689
"1742",-3.86834170014389,-0.0504724747137039
"1743",-4.27864980348545,0.114106054431836
"1744",-3.85136747963644,-0.0463639197376145
"1745",-3.71375041418953,0.343380842777812
"1746",-4.40499215425575,0.399257593605778
"1747",-4.3066326400781,0.479856906185559
"1748",-3.90291427084878,0.0303155064122894
"1749",-4.21137977867254,-0.127422905223357
"1750",-4.36447081981245,0.341610680912995
"1751",-4.42291151277954,0.326992285645526
"1752",-3.90108750748233,0.362178515936517
"1753",-3.9758062842016,0.590936290548229
"1754",-3.90326641937921,0.409495073464694
"1755",-3.80475896740576,0.544578896420068
"1756",-3.69984925144181,0.536193056047896
"1757",-3.74152873974083,0.340541568459098
"1758",-3.7320193388421,0.249362164616043
"1759",-3.86586045823182,-0.115711919584102
"1760",-4.32214608538879,0.107151886300964
"1761",-4.2726204907348,0.377572522631537
"1762",-3.74268057227273,0.125454053166506
"1763",-3.99181092374689,0.084862341548298
"1764",-3.6836205134042,0.229307161539457
"1765",-3.89132193931284,-0.14581212411741
"1766",-3.88268733641655,0.373423164304695
"1767",-4.05879796742316,0.537911565667007
"1768",-3.88089155775581,-0.075198009089065
"1769",-3.99511715841279,0.319913972341379
"1770",-3.73253038299759,-0.231245584696482
"1771",-4.2706228261725,0.0690732771911757
"1772",-3.76594109853007,-0.0796852045082615
"1773",-4.21151607692281,0.361201194127841
"1774",-4.26321271311145,-0.0418139791787443
"1775",-4.07092648290314,-0.194653098799395
"1776",-3.68616033138927,0.51608596808444
"1777",-3.92763164328548,0.419255993939683
"1778",-3.98233859219216,0.106171423395899
"1779",-3.72297682287507,-0.19439262978912
"1780",-4.03498478260187,-0.0192324130808229
"1781",-3.62494037813961,0.375119972306942
"1782",-4.2814081344848,0.376883496343321
"1783",-3.62649355789803,-0.149550955026216
"1784",-4.28457552310399,0.477977359216495
"1785",-3.92439198010659,0.0812517463779405
"1786",-3.6377460968678,-0.19849790575278
"1787",-4.08425520335176,-0.230069972942431
"1788",-3.74713143959239,-0.281384954752449
"1789",-4.02902124941509,-0.124505089011919
"1790",-3.88977822963891,0.0341444720349504
"1791",-4.25271434116842,-0.0519556394670888
"1792",-3.63013500335916,0.182351543587047
"1793",-3.79913473704928,-0.00869014662454015
"1794",-3.67604404109282,0.00775694464298249
"1795",-4.34004466023255,-0.228241373178404
"1796",-3.75578588024392,-0.0587402780590596
"1797",-3.94852180991169,-0.216535895582909
"1798",-4.3366525675787,0.0219351945507031
"1799",-3.80986745795483,0.101533137690103
"1800",-3.84904949415598,0.347241102125409
"1801",-3.81701524896277,0.0795496672447585
"1802",-4.19513684711056,0.243859433448848
"1803",-3.59630859962256,0.267695472987108
"1804",-3.77034303409433,-0.253781962023161
"1805",-3.76066125436813,0.361503278297641
"1806",-4.04717817231842,0.186653835312681
"1807",-3.56600540265127,-0.108620350840341
"1808",-3.96369759465569,0.0570273073700888
"1809",-3.74394156592222,0.352654906604395
"1810",-4.26902470877435,0.166623382002981
"1811",-4.30679894070134,-0.0283901024068105
"1812",-3.97903426742101,0.338884970507942
"1813",-3.82039051815611,-0.0618328844400431
"1814",-3.78256259517236,0.376319344038094
"1815",-3.79173027578976,0.164865744117648
"1816",-4.10335260604862,0.203586158085102
"1817",-3.99566897923329,-0.170618238779479
"1818",-3.70835465815161,-0.0669904469137947
"1819",-4.24019499071985,0.307438149058194
"1820",-3.5336479997497,0.306416432114197
"1821",-4.14928791100438,0.304290051515493
"1822",-3.97244173346474,-0.289960727625243
"1823",-3.94563068632906,0.0802435960972511
"1824",-3.64396297015284,-0.107475838254726
"1825",-4.15332315476631,-0.0843711684059408
"1826",-3.82145874140127,0.0614704125655371
"1827",-3.94134830650295,0.158221504399201
"1828",-3.93969763150352,0.00459104257645643
"1829",-3.85460789282457,0.206588998845115
"1830",-4.01857621266871,-0.457937343438493
"1831",-3.96027625837526,0.0483221784917679
"1832",-4.20208002508671,0.09601289065798
"1833",-3.67102359933992,0.267672022435863
"1834",-4.0305965971201,0.17981586332739
"1835",-3.50984045834991,-0.159367244165731
"1836",-3.57897353719044,-0.276543291205373
"1837",-3.70018857530799,-0.309206693200627
"1838",-3.60468157953467,-0.192622901069995
"1839",-3.69809167348768,-0.245235011611086
"1840",-3.86883554631669,0.15512247778585
"1841",-4.03678954539279,-0.480302486557405
"1842",-3.80008282832784,-0.0506739996053233
"1843",-3.51439440728898,0.264554969690096
"1844",-3.51528211753095,-0.328778755840082
"1845",-3.62962921668589,0.122385155177345
"1846",-4.19771949376084,0.206872395340554
"1847",-3.67180889616605,-0.474054805123558
"1848",-3.65736711014912,0.158143202049511
"1849",-4.03409369027377,-0.12909680237687
"1850",-3.54895575038721,-0.330905530588456
"1851",-3.62941579984901,-0.387854058284594
"1852",-3.66479397125411,-0.0917514351101321
"1853",-3.88934517902546,-0.0271411032581936
"1854",-4.18660158153645,0.109693576486352
"1855",-3.64498294355129,-0.0923654404245325
"1856",-3.74989030175025,-0.436545434662223
"1857",-3.71240128935182,-0.238738236884309
"1858",-3.9802279963143,-0.448375877075039
"1859",-3.41383381453371,-0.359672131004824
"1860",-3.53304575514521,-0.0987639001305204
"1861",-3.85193391113022,-0.411084388930096
"1862",-3.96796898686428,-0.216597850978802
"1863",-4.01764027821724,-0.0133998618579875
"1864",-3.60837747911225,0.0506546506416236
"1865",-3.82662042641811,-0.00837639605620888
"1866",-3.41831657547659,-0.599923850440192
"1867",-3.50555084686894,-0.553534269747264
"1868",-3.94876219794809,-0.547563688158392
"1869",-4.04657278735859,0.0594281865271806
"1870",-3.50180573202022,0.0154093864575209
"1871",-3.79881576124246,-0.547632846031952
"1872",-3.52007352144469,-0.501949264091024
"1873",-3.65634087915335,-0.290450543493861
"1874",-3.55445866015225,-0.555786066665212
"1875",-3.60985065219516,-0.184554730659524
"1876",-3.4007826097105,0.0248103813372431
"1877",-4.04769311507177,-0.343512586268805
"1878",-3.69328521559796,-0.539481410187004
"1879",-3.90851098749284,-0.254889800866404
"1880",-3.4232509463547,-0.498422875793601
"1881",-3.71300614719466,-0.520447934523602
"1882",-3.56440130523151,-0.464116992430052
"1883",-3.73185729559309,-0.369008537888029
"1884",-4.07202658143653,0.0161446777726143
"1885",-3.92062041184264,0.0636631712351283
"1886",-3.6680450915269,-0.171625036855509
"1887",-3.35286070970426,-0.558354987681048
"1888",-3.79756861575698,0.0867163078001083
"1889",-3.48502720221531,-0.517090110453862
"1890",-3.60074084869633,-0.475200391062641
"1891",-3.38709424983871,-0.159493630279691
"1892",-3.52208508242093,-0.210971536092068
"1893",-3.96133923434065,-0.617375739325562
"1894",-3.41198599157952,-0.682048447060019
"1895",-3.62404457582956,-0.485425022432216
"1896",-3.72354477536099,0.00232921748896786
"1897",-3.49190742131069,0.0317705133687247
"1898",-3.43211397967526,-0.605940126181688
"1899",-3.84860975195235,-0.10907649825204
"1900",-3.6895111595986,-0.459483074741266
"1901",-3.84886804055729,-0.355610852882378
"1902",-4.04355304310947,-0.721579870627913
"1903",-3.99722827035477,-0.645514976459722
"1904",-3.64701193604995,-0.458409963492032
"1905",-3.89450422275777,-0.604707867366228
"1906",-3.8127484459117,-0.654036886486367
"1907",-3.80187380933183,-0.161311313879696
"1908",-3.3376544616335,-0.772792050678142
"1909",-3.52723565801282,-0.714853381212301
"1910",-3.33863777461192,-0.576100967513619
"1911",-3.65745380882991,-0.689522045598459
"1912",-3.6641677356952,-0.464567574295706
"1913",-3.59998513122402,-0.761063617877255
"1914",-3.3117776522957,-0.650883611885652
"1915",-4.01136063036961,-0.170400713355688
"1916",-3.27282631329806,-0.235033799909235
"1917",-3.6710254003438,-0.780231521616127
"1918",-3.41033662189603,-0.275333167980369
"1919",-3.29987796734188,-0.652083553283766
"1920",-3.41883494520501,-0.322393523230759
"1921",-3.7036892829192,-0.684988453722008
"1922",-3.88787473611905,-0.687056708165495
"1923",-3.43932501077432,-0.685333550325942
"1924",-3.49531791246663,-0.354463297683585
"1925",-3.33199989012179,-0.599422935101655
"1926",-3.44893326810124,-0.415168180359554
"1927",-3.8704843228949,-0.0668496747443011
"1928",-3.21412843074662,-0.458340895957849
"1929",-3.29504452405869,-0.17489783624097
"1930",-3.577229046137,-0.519136274690084
"1931",-3.73295684502323,-0.288039135964739
"1932",-3.44285330144801,-0.329367930026789
"1933",-3.62699454291738,-0.60781677074366
"1934",-3.34282043457342,-0.0905306775392373
"1935",-3.92984951208305,-0.600906575325859
"1936",-3.44628199003487,-0.238912565405705
"1937",-3.72648273076878,-0.807427544518733
"1938",-3.80051523861105,-0.599155696496135
"1939",-3.6436255849785,-0.340112170620195
"1940",-3.48689348142446,-0.478079245365953
"1941",-3.82168535624733,-0.450577742542556
"1942",-3.47125527650131,-0.544646582085018
"1943",-3.82780962249316,-0.42542102992919
"1944",-3.79388332684347,-0.179821156216044
"1945",-3.31486270876533,-0.173033509977738
"1946",-3.27584318052172,-0.819519703786006
"1947",-3.20616862466779,-0.199033223208197
"1948",-3.71036070690592,-0.127489257803086
"1949",-3.3087956734533,-0.170551556614358
"1950",-3.15716736545833,-0.585518549391506
"1951",-3.44404315680494,-0.842694312577271
"1952",-3.36670946071358,-0.751589768302763
"1953",-3.66226619719488,-0.625153313630417
"1954",-3.86011499248485,-0.544132351282643
"1955",-3.77815127689497,-0.382954566294037
"1956",-3.4423341653276,-0.91063677521349
